latitude,longitude,name,gu_name,dong_name
33.47809990776395,124.85060858181971,경춘선숲길,,
35.33980111345073,127.05017208214008,월천근린공원,담양군,금성면 봉서리
37.43661588830112,127.01202395326928,서울대공원,과천시,막계동
37.44532523712111,127.05485554003307,청계산도시자연공원,서초구,원지동
37.44662987681007,126.9041883215188,금천문화회공연장,금천구,시흥동
37.44782815958836,126.96464259769056,악산공원,관악구,신림동
37.44878189512925,126.90235936924395,문화공간 아이원,금천구,시흥동
37.44930090796776,126.90504474377492,금천폭포근린공원,금천구,시흥동
37.45066316152658,126.90871947581935,수상한창고,금천구,시흥동
37.45102215699632,127.06744644832789,인능산도시자연공원,서초구,내곡동
37.4568176005023,126.89540859918792,금나래아트홀,금천구,시흥동
37.46692297496539,126.939231073074,샘말공원(악산근린공원 샘말구),관악구,신림동
37.46751513332951,126.94480540457248,악아트홀,관악구,신림동
37.46846293023016,126.89443212297634,금천뮤컬센터,금천구,독산동
37.46880222137476,126.93564084768846,광태소극장,관악구,신림동
37.469347197103616,127.05452950186606,구룡산도시자연공원,강남구,개포동
37.469408247442345,126.89745288778592,"롯데시네마 독산 제, 롯데시네마독산 제",금천구,독산동
37.46945567673651,127.03127570454568,문화예술공원,서초구,양재동
37.47013870784281,126.9072635102705,구민문화체육센터극장,금천구,독산동
37.47059461289128,126.89571324103024,레미어린이극장,금천구,독산동
37.47076253047653,126.9091469166253,금천체육공원(악산),금천구,독산동
37.47092948612962,126.90887041824612,감로천생태공원(악산),금천구,독산동
37.47111438549769,127.04383787535087,SCC 선 아트홀,서초구,양재동
37.47185296537226,126.89592934057114,문화정원 아트홀,금천구,독산동
37.47271834223091,127.0372660561047,매헌시민의숲,서초구,양재동
37.47368907887588,127.05294800370189,M극장(DTM),강남구,개포동
37.47414857025698,127.00921803128844,우면산도시자연공원,서초구,방배동
37.477226809977154,126.97984697437698,광인 성악 연구회,동작구,사당동
37.47726034618834,126.91037904784902,만수천공원(악산),금천구,독산동
37.47758297525385,126.88908469530156,롯데시네마 가산디털(제),금천구,가산동
37.47764951255564,127.124996445227,"CGV 송파, CGV송파4DX, CGV 송파 SPHERE X",송파구,문정동
37.47764987921624,127.01044774807924,한국예술종합학교 이강숙홀,서초구,서초동
37.47913399270944,126.9806255221258,도깨비 나라 인형극단,동작구,사당동
37.48009904711252,126.89112279119028,태양비디오소극장,구로구,가리봉동
37.48019699893179,126.89056582743127,가리봉비디오,구로구,가리봉동
37.48047731015237,127.038405539855,영산양재홀,서초구,양재동
37.48060558932544,127.12366649346798,메가박스 송파파크하비오(),송파구,문정동
37.48102656735341,126.95220753993576,"롯데시네마 서울대입구제, 롯데시네마 서울대입구",관악구,봉천동
37.48108712083635,127.0152453937302,"예술의전당 인춘아트홀, 국립국악원 우면당, 예술의전당 토월극장, IBK기업은행 챔버홀, 국립국악원 연희마당, 국립국악원 예악당, 국립국악원 풍류사랑방, 예술의전당 오페라극장, 예술의전당 리사이틀홀, 예술의전당 자유소극장, 예술의전당 콘서트홀",서초구,서초동
37.48168913546101,127.0358258330944,서초문화예술회아트홀,서초구,양재동
37.4817445710468,127.0144814268677,SCC Hall 서초,서초구,서초동
37.481801596003095,127.01318541381826,Sound360,서초구,서초동
37.48217092519118,126.8988986718802,"칸태움극장, 칸테움극장",구로구,구로동
37.48220495963495,126.97709031526166,가스펠,동작구,사당동
37.48222022598518,127.01266539992804,페리홀,서초구,서초동
37.48246116278118,127.012651813272,라율아트홀,서초구,서초동
37.48247398414134,127.07538702878205,대모산도시자연공원,강남구,개포동
37.4831462798553,127.01029836753963,"로데아트센터 국악전용 소극장, 로데아트센터 오케스트라실 국악공연장, 로데아트센터 콘서트홀, 로데아트센터 체임버홀",서초구,서초동
37.48373382644053,127.04637539992268,오유아트홀,강남구,도곡동
37.48383649316738,126.93017379365894,롯데시네마 신림 제,관악구,신림동
37.48443315518589,126.98046515358324,뮤직앤아트스튜디오,동작구,사당동
37.48476182584653,126.98152076437708,"메가박스(주) 이수, 아트나인",동작구,사당동
37.48495567145094,126.97259833499848,티엔씨,동작구,사당동
37.48511279503873,126.96817884534764,곽종목,동작구,사당동
37.48513716880941,127.13025733889285,장근린공원,송파구,문정동
37.485329627828456,126.82430847025252,푸른수목원,구로구,항동
37.48548758497285,126.97613945438223,극단예절,동작구,사당동
37.485502253673786,126.96974783708968,센무회,동작구,사당동
37.48561089947159,126.85074439063662,떼아뜨르 이동영화,구로구,개봉동
37.48566855784896,126.9721002032439,극단 교주,동작구,사당동
37.48570005796155,127.0279982055583,한전아트센터,서초구,서초동
37.48577264677007,127.08231944241804,세라믹팔레스홀,강남구,일원동
37.48624763033606,126.98166105525256,이수 소극장,동작구,사당동
37.48631754588156,126.90522984828422,롯데시네마 신대방,동작구,신대방동
37.486420995433214,127.0045483553475,모차르트 콘서트홀,서초구,서초동
37.48687185873082,127.0154069309395,IPAC아트홀,서초구,서초동
37.48688291291853,126.97921908907068,서울 초등 교사 풍물 연구회[훈장],동작구,사당동
37.48702104902242,127.0219546816468,서초아트센터,서초구,서초동
37.48716589544001,126.96676665428753,김상건 민족 예술단,동작구,사당동
37.487251111708325,126.96426684739453,까치산근린공원,동작구,사당동
37.48745427522367,127.0471316549054,롯데컬처웍스(주) 도곡,강남구,도곡동
37.487581969604086,126.91103643992042,에이레레 드라마 연구소,동작구,신대방동
37.48761043759956,126.9801106416932,이양순 피아노 리싸이틀,동작구,사당동
37.487754916164754,126.96977972347456,서경프로덕션,동작구,사당동
37.487981513249615,127.01053796292624,WOONGs HALL(웅스홀),서초구,서초동
37.48845277082902,126.91192956498168,극단 이,동작구,신대방동
37.488754045271165,126.98032627219344,극단 무궁화,동작구,사당동
37.48878824175559,126.90945237476905,김길동 가무단,동작구,신대방동
37.4888393254963,126.97511097518662,삼일근린공원,동작구,사당동
37.48908834257404,127.02617789265352,CGV Salon 서초,서초구,서초동
37.48963980396449,126.9759403628531,김문애 부동산,동작구,사당동
37.48972086377809,126.88655400581276,꿈나무극장,구로구,구로동
37.49024689832335,126.90867420820794,한국 음악 예술 연구회,동작구,신대방동
37.49025765730515,126.90826256394348,조은빛 기획,동작구,신대방동
37.4903095553716,126.84657294700324,개웅산근린공원,구로구,오류동
37.49038610894553,126.98114507991195,"한국성악회, 윤문",동작구,사당동
37.49061156270714,127.13131331681396,문정근린공원,송파구,문정동
37.490761950530434,126.96712654474616,총신 대학,동작구,사당동
37.49140797891373,126.9687794665452,밀라노,동작구,사당동
37.49184049956868,126.90958750623952,홍운철 실내악단,동작구,신대방동
37.49285578829341,126.97855371708587,안병한 이벤트,동작구,사당동
37.49303549042049,127.04585931139408,도곡근린공원,강남구,도곡동
37.49304415467294,127.00746795766976,흰물결예술극장,서초구,서초동
37.49309976236966,126.98913521354272,"두리춤터(Black Box), 두리춤터(FOYER)",서초구,방배동
37.49324003246255,127.00826024874372,씨어터 송,서초구,서초동
37.4934295150062,127.00727663891293,"흰물결 아트홀, (주)흰물결 (화이트홀)",서초구,서초동
37.49385081876935,127.06415008346748,강남구민회강당,강남구,대치동
37.49470310310473,126.93523326608052,꿈꾸러기,동작구,상도동
37.49535570946746,127.03324978781426,강남씨어터,강남구,역삼동
37.49552988090691,127.03106876895389,두남재아트홀,강남구,역삼동
37.49556876467216,126.91524053898948,독창회,동작구,신대방동
37.49571247080552,126.94497544643212,미래 악회,동작구,상도동
37.49578200967386,126.84737403082906,오류아트홀,구로구,오류동
37.496008659926446,126.94088206588584,상도근린공원,동작구,상도동
37.49640151895136,126.98433465263668,클래식라운,서초구,방배동
37.49655932700448,126.88896417944954,구로아트밸리 예술극장,구로구,구로동
37.49668244225813,126.98183280576076,우리가곡 연구회,동작구,동작동
37.49694807450393,126.88955619475443,구로구민회,구로구,구로동
37.49708786971744,126.94558905589896,김혜 바이올린 독주회,동작구,상도동
37.49722117329571,127.03901765082182,세일아트홀,강남구,역삼동
37.49726038138204,126.9353219279448,음악 예술 학회,동작구,상도동
37.497343963373005,126.92525858695367,이화밴드 가무단,동작구,신대방동
37.49747625621386,127.00031024983927,서래아트홀,서초구,반포동
37.49755302106077,126.92929477729632,"한국 뮤컬 협회, 코리아나 오케스트라",동작구,신대방동
37.4975993305229,126.92028110215531,보라매근린공원,동작구,신대방동
37.49794492391158,127.026537468476,메가박스중앙(주) 강남,서초구,서초동
37.4979874695498,126.94056511835248,뮤직 파라솔 최형,동작구,상도동
37.49883611837912,126.99124362069318,반포심산아트홀,서초구,반포동
37.49919400098502,127.03026525923396,KB아트홀,강남구,역삼동
37.49965396800826,127.13752013674733,소리소극장,송파구,오금동
37.49989749273304,126.88411308168014,예술나무Theater,구로구,구로동
37.4999027445724,126.92891658383375,하나로 21,동작구,대방동
37.50001687560311,126.96116637670096,전설,동작구,흑석동
37.50037601170024,127.02691593200709,"씨티극장, 메가박스 씨티(강남대로)",강남구,역삼동
37.50117736161038,126.8828395061003,"CGV구로10제1, CGV구로10 제, CGV구로10 제1, CGV구로10제",구로구,구로동
37.5012630840894,126.9263169388312,김영희 귀국 독창회,동작구,대방동
37.50161059049076,126.93961928248612,극단 사람,동작구,상도동
37.50163335735554,126.9613159074812,우리 민족 예술단,동작구,흑석동
37.50165323811407,127.026375183626,"주공공이, 주공공이 시사실, (주)강제규필름, CGV 강남제",강남구,역삼동
37.50243989649767,126.93649915486776,극단예인,동작구,상도동
37.50258067769656,127.15827107527812,천마근린공원,송파구,마천동
37.50260359757136,126.97312976718518,국립현충원,동작구,동작동
37.50267643406759,126.9377913436162,날개,동작구,상도동
37.50319194356086,126.95206660478348,극산 산맥,동작구,상도1동
37.50324214460357,127.1324133095452,오금근린공원,송파구,오금동
37.50383354478398,127.06662971544073,씨스퀘어(C-SQUARE),강남구,대치동
37.503995987892544,126.94608472485248,전통예술 연구완(풍물패 울림),동작구,상도동
37.50423646779674,126.94766832305156,죠커스 악단,동작구,상도동
37.504364940850046,127.00362119549855,메가박스중앙(주) 센트럴 더부티크 10,서초구,반포동
37.5047776838824,126.9412680490502,국화소극장,동작구,상도동
37.5047896075904,127.04846051934726,선릉아트홀,강남구,역삼동
37.50479388009314,126.84111941889076,온수도시자연공원,구로구,개봉동
37.50488949204132,127.00209096811166,반포시네마,서초구,반포동
37.50549396209814,127.05042999166882,JADE409(제이드409),강남구,삼성동
37.50551940733275,127.00706272723836,반포시네마,서초구,반포동
37.50585868670082,126.93435457603437,서경숙 귀국 피아노 독주회,동작구,대방동
37.50616261097411,127.00108326460207,슈필렌 아트홀,서초구,잠원동
37.50656186967643,126.93304926877448,RUN,동작구,대방동
37.50660977289842,127.06536999518636,KT&G 상상마당 대치아트홀,강남구,대치동
37.50684022821638,127.06046798476788,한국문화의집 KOUS,강남구,대치동
37.50688044634856,126.9343579705108,천사의 눈,동작구,대방동
37.50690349797633,126.96958209802058,"김유봉류 봉산 탈춤 보존회, 한양 발레 아카데미",동작구,흑석동
37.506968332650544,126.88360492031411,송해아트홀,구로구,신도림동
37.506974733497856,126.89031934509856,"CINE Q 신도림제1, CINE Q 신도림제",구로구,구로동
37.5071803201666,126.95138957493404,DACOM 천리안 연극마당 동회,동작구,상도1동
37.50742010300319,126.95214074554892,중앙 무대,동작구,상도동
37.508451579760745,127.11609765951344,DNG HALL(디앤홀),송파구,방이동
37.50858566381687,126.88889776673447,"디큐브아트센터(디큐브씨어터), 롯데컬처웍스(주)롯데시네마 제",구로구,신도림동
37.50866708801229,126.94035548032863,백수광부,동작구,노량진동
37.50870957497967,126.85305551229334,고척근린공원,구로구,고척동
37.509081390888376,126.93830174586353,하나김 가무단,동작구,노량진동
37.50926072404624,126.86956699156045,갈산근린공원,양천구,신정동
37.50968186190416,126.93664147722632,사군자,동작구,노량진동
37.50981315689847,126.92879181078897,노량진공원,동작구,대방동
37.51023013941131,127.04464843765172,민속극장 풍류,강남구,삼성동
37.51039873986919,127.0611935747726,coex 신한카드 artium,강남구,삼성동
37.510406402261744,126.944628537403,한국 청음 장애 극단,동작구,노량진동
37.51053886924556,127.0659125156318,백암아트홀,강남구,삼성동
37.51075909255368,126.8701550183136,아이누리홀,양천구,신정동
37.51075963537686,126.95974303123307,설진히 독창회,동작구,흑석동
37.5110453576818,126.93781572049784,아세아나 가무단,동작구,노량진동
37.51112423854772,126.94733964213876,이수경 독창회,동작구,노량진동
37.51128746823461,127.09793930004804,"동화극장, 가든스테이, 샤롯데 씨어터",송파구,잠실동
37.51133340769431,127.0484375294771,spigen hall (슈피겐홀),강남구,삼성동
37.51151435041065,127.04224521761364,풍림홀,강남구,논현동
37.51152509080354,126.95193990239488,박미리파리프 오른간 독주회,동작구,본동
37.51155878970422,127.02385939659078,강남비디오소극장,강남구,논현동
37.51159132986386,127.1012160331025,송파나루근린공원(석촌수),송파구,신천동
37.511812104202434,126.94382486615048,인하대학교 고전기타회 OB,동작구,노량진동
37.51196310295197,126.89309197329028,후케즈(HUKEZ),영등포구,문래동2가
37.51252199500812,127.05881955965232,"코엑스 더 부티크10, 코엑스 더 부티크 스위트 10, 코엑스 10스위트룸, 코엑스 부티크 프라이빗 1, 코엑스 컴포트 1, 코엑스 Dolby Cinema, 코엑스, 메가박스씨네플렉스(주), 코엑스 컴포트, 메가박스씨네플렉(주), 코엑스 부티크 프라이빗, 코엑스 소상영B, MEGA｜MX4D, 코엑스 소상영A",강남구,삼성동
37.51269548561335,126.93077504967964,꼴로르 현악 4중주단,동작구,대방동
37.51308746544776,127.07731688983904,아시아근린공원,송파구,잠실동
37.513102015650425,127.10343347292932,"롯데시네마 월드타워(제), 롯데시네마 월드타워(제2), 롯데시네마 월드타워(제1), 롯데콘서트홀",송파구,신천동
37.51406875919358,126.94513319981768,일미일 소극장,동작구,노량진동
37.51413116232344,127.0291812577498,"삼익엠팟홀, (주)케이엠티브이, 삼익피아노 홀",강남구,논현동
37.515714133383895,126.84907133962828,계남근린공원,양천구,신정동
37.51592406316609,126.90737275165344,롯데시네마 영등포,영등포구,영등포동
37.51609171747676,127.03429294158994,플랫폼라이브,강남구,논현동
37.51625860369051,127.0206195163492,클래식시네마스페이스(주),강남구,논현동
37.516447277150725,127.02193834535773,메가박스 브로드웨이,강남구,논현동
37.51646331939025,126.94970503829236,사육신공원,동작구,본동
37.51653611021531,127.11425467674408,아트홀제이,송파구,방이동
37.5165399306523,127.02155921303128,메가박스 브로드웨이,강남구,논현동
37.51655316865293,126.86326315899294,양천문화회,양천구,신정동
37.51700833329621,127.02255731914592,"씨네마강남, 씨네마강남 대, CGV 강남제",강남구,논현동
37.51702043637211,127.12604419462744,"K-아트홀(태권도공연장), 올림픽홀, 뮤즈 라이브",송파구,방이동
37.51707629305119,126.90334116767204,"CGV 영등포 제[4D], CGV 영등포 제, CGV 영등포 제1(SCREEN X), CGV 영등포 1(IMAX), CGV 영등포 제1(골드클래스)",영등포구,영등포동4가
37.51718480961933,127.05797097923116,봉은공원,강남구,삼성동
37.517994538175614,126.95764791827918,노들섬 라이브하우스,용산구,이촌동
37.51806694851131,126.91172178964857,영등포근린공원,영등포구,영등포동1가
37.51826558991265,126.90911171393115,드라마소극장,영등포구,영등포동3가
37.51840793575525,126.90945365571852,미산소극장,영등포구,영등포동3가
37.51865425755447,126.90985273369698,연흥극장,영등포구,영등포동3가
37.51926259625126,126.90976158070734,경원극장,영등포구,영등포동2가
37.51934097543953,126.90670311106902,영등포극장,영등포구,영등포동3가
37.51944442733143,126.89806289022404,메타컬처센터,영등포구,문래동3가
37.51945825233057,127.01911877697071,거암아트홀,강남구,신사동
37.51983446768117,126.9400724708956,(주)63시티,영등포구,여의도동
37.52046819084868,126.8997404412688,남도극장,영등포구,당산동1가
37.52047889082837,126.93143076680474,자매근린공원,영등포구,여의도동
37.52059986550282,126.90566479233274,"푸른소극장, 푸른극장",영등포구,영등포동5가
37.52101665152779,127.03550764391105,씨네예술,강남구,논현동
37.52103235308566,127.116165306935,우리금융아트홀(올림픽역도경기장),송파구,방이동
37.521230366757095,126.92889142768868,신영체임버홀,영등포구,여의도동
37.52154756133758,126.9123896620453,MH LIVE HALL(명화라이브홀),영등포구,영등포동2가
37.52157902287646,127.03545618041426,씨네하우스,강남구,논현동
37.5226100364949,126.91212392689698,중마루근린공원,영등포구,영등포동2가
37.52278176234893,127.0273804770301,오퍼스홀,강남구,신사동
37.52289611418906,127.037049290172,"CGV 청담씨네시티 CINEMA SWEETBOX PREMIUM, CGV 청담씨네시티 4DX, CGV 청담씨네시티(HEADPHONE), CGV 청담씨네시티(COMFORT SWEETBOX PREMIUM), 씨네시티1, 씨네시티",강남구,신사동
37.52300687925515,127.02201916248868,픽처하우스,강남구,신사동
37.52303799283222,126.98223511878064,극장 용,용산구,용산동6가
37.523047707366494,126.985863053913,용산가족공원,용산구,용산동6가
37.52336833487463,127.0374303364758,테크인홀,강남구,신사동
37.523811438952976,127.12188272152008,올림픽공원,송파구,방이동
37.52386596577532,127.0396188293106,"일아트홀, 광야 아트센터",강남구,청담동
37.52388816840418,127.025153133462,광림아트센터 BBCH홀,강남구,신사동
37.52424472642026,127.02678418278347,광림아트센터 장천홀,강남구,신사동
37.52434343574547,127.0294113821924,"씨네 드 쉐프 A, 씨네 드 쉐프 B, CGV압구정 ART, CGV압구정 제",강남구,신사동
37.524491864635294,127.0398381968393,미스틱,강남구,청담동
37.52458380505591,127.02882790945016,"CGV압구정 IMAX, CGV압구정 제",강남구,신사동
37.52497944321478,126.92529852383826,"CGV여의도[COMFORT SEAT], CGV여의도, CGV여의도(VeatBox), CGV여의도[CGV아트하우스], CGV여의도(TEMPUR CINEMA)",영등포구,여의도동
37.52536298448204,126.91638209645636,KBS홀,영등포구,여의도동
37.52564554917912,127.03386826649532,윤당아트홀,강남구,신사동
37.52609891552607,126.99776272439236,보광극장,용산구,보광동
37.5261859819992,126.9001403289221,영등포아트홀,영등포구,당산동3가
37.52629487332266,127.13032767871516,원아트홀,강동구,성내동
37.526855196772416,126.87503495321108,"메가박스중앙(주)더부티크목동현대백화105(COMFORT), 메가박스중앙(주)더부티크목동현대백화102(COMFORT), 메가박스중앙(주)더부티크목동현대백화101(COMFORT), 메가박스중앙(주)더부티크목동현대백화107(THE BOUTIQUE), 메가박스중앙(주)더부티크목동현대백화104(COMFORT), 메가박스중앙(주)더부티크목동현대백화106(COMFORT), 메가박스중앙(주)더부티크목동현대백화103(COMFORT), 메가박스중앙(주)더부티크목동현대백화108(THE BOUTIQUE)",양천구,목동
37.52695970015723,126.8715055158377,코바코홀(Kobaco Hall),양천구,목동
37.52704038038459,127.04618945237048,예인아트홀,강남구,청담동
37.52709050622436,126.87061896523326,"아뜨리움홀, 로운아트홀",양천구,목동
37.52738815676458,127.03581175303955,도산근린공원,강남구,신사동
37.52815429017753,127.03184617721868,세실 아트홀,강남구,신사동
37.52853162029625,127.12514855790502,"메가박스 강동6, 메가박스 강동4, 메가박스 강동7, 메가박스 강동3, 메가박스 강동9, 씨네월드, 메가박스 강동10, 씨네월드아트홀, 메가박스 강동1, 메가박스 강동8, 메가박스 강동2",강동구,성내동
37.529176516786514,127.12245283384463,강동어린이회아이누리홀,강동구,성내동
37.52925376708944,126.92491315430492,영산아트홀,영등포구,여의도동
37.52927005377273,126.89538259663571,TCC아트홀,영등포구,당산동4가
37.529374291049926,126.87608391619764,"메가박스중앙(주) 목동COMFORT, 메가박스중앙(주) 목동, 메가박스중앙(주) 목동Dolby Atmos",양천구,목동
